URL	commentaire	srce
http://jamais-de-la-vie.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jancet.blogg.org	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jardin-des-mots.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jean.dif.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jeandler.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jeanfrancois61.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jean-m-platier.over-blog.com/tag/un%20poeme%20pour%20la%20nuit/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jeanmarc.lebihan.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jeanpaul.legrand.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jeanphilippequerton.e-monsite.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jeanpierreaudren.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jeanpierrevaissaire.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jecritures.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jesuisvenu.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jfduvalblog.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jill-bill.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jill-bill.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jjmarimbert.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://joelle.gd.free.fr/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://joubertjoseph.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://jsene.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://juliedoucet.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://juliette-mezenc.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://k1-ka.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://kangnialem.togocultures.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://keisakou.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://kevin-broda-poete.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://koroghli.free.fr/index.php?lng=fr&tconfig=0	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://kukai.paris.free.fr/blog/index.php, http://kukai.paris.free.fr/blog/index.php?2015/10, http://kukai.paris.free.fr/blog/index.php?2017/09/10/282-compte-redu-du-129e-kukai-de-paris	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://laabi.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://labedan.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://labellejambe.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://laboucherielitteraire.eklablog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lacollineauxciga.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lafreniere.over-blog.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://la-grammaire.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://laguerretotale.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lalitoutsimplement.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://la-marche-aux-pages.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lambertschlechter.blogspot.com/2018/06/le-pire-cest-la-pisse-des-porcs.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lameduseetlerenard.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lapetiteblessure.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lapoesieetsesentours.blogspirit.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://larevuenouveauxdelits.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://larmedetoile.free.fr/index.php	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://latelierdecrituredeminibulle.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://latraverseegeopoetique.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://laurine-roux.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://l-autofictif.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lautrehidalgo.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://laviequonaime.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lbmdure.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://le-bigorneau.over-blog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lebathyscaphe.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://leblogdarianebeth.blogspirit.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://le-blog-de-kiro.over-blog.com, http://le-blog-de-kiro.over-blog.com/article-pommes-rouges-60905452.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://leblogduvent.over-blog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://leblog-zen.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lebolvide.over-blog.com, http://lebolvide.over-blog.com/article-28335501.html, http://lebolvide.over-blog.com/article-28364070.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lecerumen.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://leconnardsauvage.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://leconvoidesglossolales.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lefeucentral.blogspot.com, http://lefeucentral.blogspot.com/2020/01/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://legrandos.blogspot.com/2016/08/meca-ana-tot.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://le-mercenaire.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lepandemoniumlitteraire.blogspot.com, https://lepandemoniumlitteraire.blogspot.com?view=classic	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lepassageducoeur.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.lepervierincassable.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lepoetejeandorval.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://les807.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lescarnetsdeucharis.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://jean-louis-massot.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesdecouvreurs2.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesdetesteurs.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesmainsvides.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://lesmeconnus.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesmotsdazur.e-monsite.com, http://lesmotsdazur.e-monsite.com/pages/la-panier-a-poemes/page-1.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesmotsdenatacha.overblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesmotsdesmarees.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesmotsplusgrands.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesmotsplusgrandsquenous.over-blog.com, http://lesmotsplusgrandsquenous.over-blog.com/2014/07/valerie-canat-de-chizy-poemes.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesnuitsechouees.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lespetitsvillages.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://les-poemes-de-pandora.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesptitsmotsdits.com/les-ptits-mots-dits-blogue-litterature-jeunesse/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://lesptitspismoe.tumblr.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lessansciel.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lesvidanges.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lettresdamourasibelle.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lettresphilomene.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lichen-poesie.blogspot.com, http://lichen-poesie.blogspot.com/p/abia-dasein.html, http://lichen-poesie.blogspot.com/p/adlyne-bonhomme.html, http://lichen-poesie.blogspot.com/p/marianne-desroziers.html, https://lichen-poesie.blogspot.com/p/iocasta-h	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://liminaire.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://linda-bastide.c.la	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://linerouge.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://litterairesaprestout.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://longueroye.free.fr/pos12mil.php	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lora-zepam.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://louisevachon.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lubies.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lucasfeline.unblog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lucette-desvignes.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://luciensuel.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://lucierenaud.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://luminitzatigirlas.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://macada.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://madamechose.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://magali-duru.over-blog.com/article-23294426.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://malika-madi.blogspot.com/2013/06/il-est-encore-possible-dy-participer.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://manucausse.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://maplumesurlacommode.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://marcalpozzo.blogspirit.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://marge-ougreve.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://margezen.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://maria-tirenescu.over-blog.com/article-concours-annuel-de-poemes-haiku-125354225.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mariannedesroziers.blogspot.com, http://mariannedesroziers.blogspot.com/2016/04/vases-communicants-avec-christophe.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mariannejaegle.over-blog.fr/article-aujourd-hui-j-accueille-brigitte-celerier-sur-ce-blog-a-l-occasion-des-vases-communicants-de-mai-49931272.html, http://mariannejaegle.over-blog.fr/article-j-accueille-franck-queyraud-a-l-occasion-des-vases-commun	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://marjorietixier.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://martinemrichard.fr/blog/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://maximecoton.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://melange-instable.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://memoireduvent.canalblog.com/archives/2009/08/01/14608852.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mespetitscomsaujourlejour.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://michelhezard.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://micheline-beaudry.tempslibres.org/fr/centre.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://millenartsdefis.free.fr/dotclear/index.php, http://millenartsdefis.free.fr/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mimiclectik.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://minotaura.unblog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mobilhome.over-blog.org	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mohe.xanga.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mokhtarives.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://monnuage.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://monsieurchristie.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://moritchum.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://motmaquis.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://mtpham75.free.fr/haiku/haiku.htm	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://murolpoesicales.wifeo.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://nathalienoel64.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://nekojita.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://nemolivier.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://nouvellerevuemoderne.free.fr/sommaire.htm	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://nuel.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://oeuvresouvertes.net, https://www.oeuvresouvertes.net/spip.php?article1522	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://ohmondieucharlesdarwin.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://oiedecravan.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://onuphrius.fr, http://onuphrius.fr/conversation-avec-marianne-desroziers/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://oreilletendue.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://orion.poesie.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pageparpage.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pages.infinit.net/haiku/, http://pages.infinit.net/haiku/default1.htm, http://pages.infinit.net/haiku/haikuco.htm	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pages.videotron.ca/haiku/default1.htm	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pages.videotron.com/haiku/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pantun-sayang-afp.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://paolapigani.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://paradisbancal.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://paradisbancale.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://passiondelire.blog.24heures.ch	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pastiches.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://patpantin.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://patrickdelperdange.be	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://patrimages.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://perroybernard.unblog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://petercenas-com.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://petiteracine.net/wordpress/, http://petiteracine.net/traquetraces/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://petiteracine.over-blog.com/article-corps-d-eau-par-christophe-sanchez-68431263.html, http://petiteracine.over-blog.com/article-nos-bibliotheques-tiennent-sur-nos-paumes-juliette-mezenc-38706781.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://petitriendecorinne.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.francetvlab.fr/articles/phallaina-le-roman-graphique-dun-nouveau-genre/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://phankimdien.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://philipoete.wifeo.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://philquinta.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://photoromans.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://photoslelion07.fr/__PHOTOS/, https://photoslelion07.fr/__PMC/accueil.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pierre.campion2.free.fr/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pierrecendrin.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://pile-ou-face.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://plume-d-auteur.over-blog.com/erik-vaucey.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://plumeetkalam.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poebzine.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://poemesale.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poemes-galway-lorient.weebly.com/lydia-padellec-deux-poegravemes.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poesieaccidentelle.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poesiechroniquetamalle.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poesiechroniquetamalle.centerblog.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poesiepourtous.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poesiesdulion07.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poesie-sous-roche.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poetaille.over-blog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poete-public.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poetessa.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poetiques.blogg.org	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://polaroid-de-mots.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://possiblesuite.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://postsecretfrance.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://potglob.blogspot.com/2015/11/y-cimetre-la-chronique-sportive.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://poullaouec-jac.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://ptitevite.com/V1	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://raymondalcovere.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://raynaldoplouis.over-blog.com/2016/06/poemes-d-eric-dubois.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://remue.net, http://remue.net/anthony-poiraudeau, http://remue.net/cecile-portier, http://remue.net/francois-bon, http://remue.net/Francois-Bon-%E2%8E%9C-Hommage-a-Maurice-Blanchot, http://remue.net/instin, http://remue.net/lise-beninca-chez-emmaus-	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://residencebeausejour.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://ressacs.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://reverieautravail.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://revueangoisse.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://revuemeninge.com/fr/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://revuenawa.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://revue-texture.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://revueverso.blogspot.com, http://revueverso.blogspot.com/2014/10/port-louis-800x600-normal-0-21-false.html, http://revueverso.blogspot.com/2019/12/verso-n179-ici-ailleurs.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://revuewatts.srwebworks.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://revue-zinzoline.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://ridalamrini.blogspot.com/2017/02/les-puissants-de-casablanca-le-film.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://rivesinedites.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
